source_url,title,price,location,date_posted,fuel_type,kilometers,year,body_type,engine_capacity_cc,transmission,color,doors,seats,payment_option,brand,model,power_hp,air_conditioning,interior,owners,consumption,extra_features
https://www.dubizzle.com.eg/en/ad/%D9%81%D9%8A%D8%A7%D8%AA-%D8%B4%D8%A7%D9%87%D9%8A%D9%86-1999-ID205231526.html,فيات شاهين 1999,"EGP 125,000","Zagazig, Sharqia",16 hours ago,Benzine,200000,1999,Sedan,,Manual,Blue- Navy Blue,4/5,4,Cash,Fiat,Shahin,,A/C manual,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/suzuki-swift-2022-ID205193450.html,Suzuki Swift 2022,"EGP 800,000","Madinaty, Cairo",5 days ago,Benzine,14000,2022,Hatchback,,Automatic,Blue- Navy Blue,4/5,5,Cash,Suzuki,Swift,,,Velour,,,
https://www.dubizzle.com.eg/en/ad/%D8%B3%D8%A8%D9%8A%D8%B1%D8%A7%D9%86%D8%B2%D8%A7-%D8%A5%D9%8A%D9%87-113-2010-ID205236386.html,سبيرانزا إيه 113 2010,"EGP 240,000","Asyut City, Asyut",9 hours ago,Benzine,96,2010,Hatchback,,Manual,Burgundy,4/5,,Cash,Speranza,A113,,Automatic air conditioning 4 zones,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D8%A7%D9%88%D8%A8%D8%AA%D8%B1%D8%A7-2021-2021-ID204555389.html,شيفروليه اوبترا 2021 2021,"EGP 660,000","Ramses + Ramses Extension, Cairo",2 weeks ago,Benzine,106793,2021,Sedan,,Automatic,Silver,,,Cash or Installment,Chevrolet,Optra,,,,,,
https://www.dubizzle.com.eg/en/ad/skoda-a8-2024-style-plus-%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D8%A3%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-%D9%A2%D9%A0%D9%A2%D9%A4-ID205210751.html,Skoda A8  2024 Style plus - سكودا أوكتافيا ٢٠٢٤,"EGP 1,600,000","New Cairo, Cairo",3 days ago,Benzine,50000,2024,Sedan,,Automatic,White,,,Cash,Skoda,Octavia,,,,,,
https://www.dubizzle.com.eg/en/ad/jeep-grand-cherokee-2022-ID205147091.html,Jeep Grand Cherokee 2022,"EGP 3,250,000","Nasr City, Cairo",1 week ago,Benzine,40000,2022,SUV,,Automatic,Gold,,,,Jeep,Grand Cherokee,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%8A%D9%86%D9%88%D9%81%D8%A7-%D8%A5%D9%8A%D9%87-1-2016-ID201442974.html,سينوفا إيه 1 2016,"EGP 380,000","Nasr City, Cairo",1 week ago,Benzine,360000,2016,Sedan,,Automatic,Gray,,,,Senova,A1,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D8%B3%D9%8A-180-2023-ID205085099.html,مرسيدس بنز سي 180 2023,"EGP 3,100,000","New Cairo, Cairo",1 week ago,Benzine,71000,2023,Sedan,,Automatic,Black,,,Cash or Installment,Mercedes-Benz,C180,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D8%B3%D9%8A-200-2021-mercedes-c200-ID204046426.html,مرسيدس بنز سي 200 2021 Mercedes C200,"EGP 3,000,000","Dokki, Giza",1 week ago,Benzine,14000,2021,Sports / Coupe,,Automatic,Gray,2/3,,Cash,Mercedes-Benz,C200,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%8A%D8%AA%D8%B1%D9%88%D9%8A%D9%86-%D8%B3%D9%89-5-2025-shine-%D9%83%D8%B3%D8%B1-%D8%B2%D9%8A%D8%B1%D9%88-ID205005247.html,سيتروين سى 5 2025  SHINE كسر زيرو,"EGP 1,740,000","Beverly Hills Compound, Sheikh Zayed",2 days ago,Benzine,5000,2025,SUV,,Automatic,Black,4/5,5,Cash,Citroen,C5,250,Automatic air conditioning 4 zones,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/kia-cerato-2017-ID205183398.html,Kia Cerato 2017,"EGP 1,000,000","Faisal, Giza",6 days ago,Benzine,23000,2017,Sedan,,Automatic,Gray,4/5,5,Cash,Kia,Cerato,,A/C manual,Cloth,,,
https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D8%A7%D9%88%D8%A8%D8%AA%D8%B1%D8%A7-2008-ID205222030.html,شيفروليه اوبترا 2008,"EGP 380,000","Basateen, Cairo",2 days ago,Benzine,192000,2008,Other,,Automatic,Black,4/5,5,Cash,Chevrolet,Optra,,Automatic air conditioning 2 zones,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A%D8%AC%D9%88-504-1976-ID205207658.html,بيجو 504 1976,"EGP 120,000","Mokattam, Cairo",3 days ago,Benzine,150000,1976,Estate,,Manual,White,4/5,7,Cash,Peugeot,504,90,A/C manual,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%85-%D8%AC%D9%89-%D8%A7%D9%85-%D8%AC%D9%89-6-2021-ID205189043.html,ام جى ام جى 6 2021,"EGP 850,000","Suez District, Suez",5 days ago,Benzine,112000,2021,Sedan,,Automatic,Silver,4/5,4,Cash,MG,MG 6,222,Automatic air conditioning,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%88%D8%B2%D9%88%D9%83%D9%8A-%D9%81%D8%A7%D9%86-2023-ID205147131.html,سوزوكي فان 2023,"EGP 425,000","Tersa, Giza",4 days ago,Benzine,38000,2023,Van / Bus,,Manual,Red,4/5,,Cash,Suzuki,Van,,,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A7%D9%83%D8%B3%D9%8A%D9%84-1996-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-IDh7007703.html,هيونداي اكسيل (1996) للبيع,"EGP 165,000","10th of Ramadan, Sharqia",1 week ago,Benzine,1,1986,,,Manual,Black,,,,Hyundai,Excel,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%81%D9%8A%D8%A7%D8%AA-%D8%A3%D9%88%D9%86%D9%88-1994-ID205149598.html,فيات أونو 1994,"EGP 110,000","Heliopolis, Cairo",1 week ago,Benzine,185000,1994,Small city car,,Manual,Blue- Navy Blue,,,Cash,Fiat,Uno,,,,,,
https://www.dubizzle.com.eg/en/ad/chevrolet-cruze-2013-ecotec-%D8%B4%D9%8A%D9%81%D9%88%D8%B1%D9%84%D9%8A%D9%87-%D9%83%D8%B1%D9%88%D8%B2-ID204863930.html,Chevrolet Cruze 2013 ecotec شيفورليه كروز,"EGP 435,000","Maadi, Cairo",5 days ago,Benzine,171000,2013,Sedan,,Automatic,Silver,4/5,4,Cash,Chevrolet,Cruze,124,,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D9%83%D9%8A%D8%A7-%D8%B3%D9%88%D8%B1%D9%8A%D9%86%D8%AA%D9%88-%D9%87%D8%A7%D9%8A%D8%A8%D8%B1%D8%AF-2024-kia-sorento-hybrid-%D9%85%D9%88%D8%A7%D8%B5%D9%81%D8%A7%D8%AA-%D9%83%D9%88%D8%B1%D9%8A-ID205194370.html,كيا سورينتو هايبرد 2024 Kia Sorento Hybrid مواصفات كوري,"EGP 2,000,000","Smoha, Alexandria",5 days ago,Hybrid,-,2024,SUV,,Automatic,White,,,Cash or Installment,Kia,Sorento,,,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D9%81%D9%8A%D8%A7%D8%AA-%D8%B4%D8%A7%D9%87%D9%8A%D9%86-2007-IDh7005882.html,فيات شاهين 2007,"EGP 125,000","Ard El Lewa, Giza",2 weeks ago,Benzine,250000,2007,,,Manual,White,,,,Fiat,Shahin,,,,,,
https://www.dubizzle.com.eg/en/ad/kia-cerato-coupe-2011-ID205173954.html,Kia Cerato Coupe 2011,"EGP 600,000","New Cairo, Cairo",1 week ago,Benzine,194000,2011,Sedan,,Automatic,Black,,,,Kia,Cerato Coupe,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D8%A3%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-2025-ID205175322.html,سكودا أوكتافيا 2025,"EGP 1,950,000","New Cairo, Cairo",1 week ago,Benzine,-,2025,Sedan,,Automatic,White,4/5,5,Cash or Installment,Skoda,Octavia,150,Automatic air conditioning 4 zones,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D9%84%D8%A7%D9%86%D9%88%D8%B3-2013-ID203983102.html,شيفروليه لانوس 2013,"EGP 290,000","Tura, Cairo",2 days ago,Benzine,90000,2013,Sedan,,Manual,Gray,,,Cash,Chevrolet,Lanos,,A/C manual,Cloth,,,
https://www.dubizzle.com.eg/en/ad/nissan-qashqai-2017-ID204791553.html,Nissan Qashqai 2017,"EGP 780,000","Zahraa Al Maadi, Cairo",2 days ago,Benzine,140000,2017,SUV,,Automatic,Black,,,Cash or Installment,Nissan,Qashqai,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%85%D9%88%D8%AF%D9%8A%D9%84-%D9%A2%D9%A0%D9%A0%D9%A0-ID152683634.html,موديل ٢٠٠٠,"EGP 465,000","Heliopolis, Cairo",3 days ago,Benzine,360000,2000,Sedan,,Automatic,Silver,4/5,4,Cash,Mercedes-Benz,C180,,Automatic air conditioning,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D9%83%D9%8A%D8%A7-%D8%B3%D9%8A%D8%B1%D8%A7%D8%AA%D9%88-2012-ID205138496.html,كيا سيراتو 2012,"EGP 540,000","Mohandessin, Giza",1 week ago,Benzine,270000,2012,Sedan,,Automatic,Silver,4/5,4,Cash,Kia,Cerato,130,Automatic air conditioning 2 zones,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/skoda-kodiaq-2024-ambition-lite-%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D9%83%D9%88%D8%AF%D9%8A%D8%A7%D9%83-%D8%A3%D9%85%D8%A8%D9%8A%D8%B4%D9%86-%D9%84%D8%A7%D9%8A%D8%AA-%D8%B9%D8%AF%D8%A7%D8%AF27-%D8%A7%D9%84%D9%81-%D9%83%D9%85-ID205192884.html,Skoda Kodiaq 2024 Ambition Lite سكودا كودياك أمبيشن لايت عداد27 الف كم,"EGP 2,350,000","Nasr City, Cairo",5 days ago,Benzine,27000,2024,Estate,,Automatic,Blue- Navy Blue,4/5,7,Cash,Skoda,Kodiaq,150,Automatic air conditioning 2 zones,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/chevrolet-captiva-2021-ID204169902.html,Chevrolet Captiva 2021,"EGP 850,000","Katameya, Cairo",6 days ago,Benzine,105000,2021,SUV,,Automatic,White,4/5,,Cash,Chevrolet,Captiva,,Automatic air conditioning,,,,
https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D8%B3%D9%8A-180-mercedes-c180-ID205055091.html,مرسيدس بنز سي 180 Mercedes c180,"EGP 2,100,000","Beverly Hills Compound, Sheikh Zayed",14 hours ago,Benzine,125000,2018,Sedan,,Automatic,Gray,,,Cash or Installment,Mercedes-Benz,C180,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D9%81%D9%8A%D9%84%D9%8A%D8%B4%D9%8A%D8%A7-1997-ID201634529.html,سكودا فيليشيا 1997,"EGP 77,000","Borg al-Arab, Alexandria",2 weeks ago,Benzine,15000,1997,Hatchback,,Manual,Red,,,Cash,Skoda,Felecia,,,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D9%81%D9%8A%D8%A7%D8%AA-127-1985-ID204812411.html,فيات 127 1985,"EGP 50,000","New Obour City, Obour City",1 week ago,Benzine,200,1985,Sedan,,Manual,Red,4/5,4,,Fiat,127,,A/C manual,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/range-rover-vogue-2020-p400-%D9%88%D9%83%D9%8A%D9%84-ID205215085.html,Range Rover Vogue 2020 P400 وكيل,"EGP 6,950,000","Heliopolis, Cairo",2 days ago,Benzine,70000,2020,SUV,,Automatic,Blue- Navy Blue,4/5,,Cash or Installment,Land Rover,Range Rover Vogue,400,Automatic air conditioning 4 zones,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/chevrolet-aveo-2015-ID204965736.html,Chevrolet Aveo 2015,"EGP 445,000","Mokattam, Cairo",4 days ago,Benzine,139000,2015,Sedan,,Automatic,Burgundy,4/5,,Cash,Chevrolet,Aveo,,A/C manual,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/audi-a3-2022-ID205231335.html,Audi A3 2022,"EGP 1,900,000","Sheikh Zayed, Giza",16 hours ago,Benzine,34000,2022,Sedan,,Automatic,Black,,,Cash,Audi,A3,150,Automatic air conditioning 4 zones,,,,
https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-mercedes-glc-200-coupe-2025-full-amg-ID205148100.html,مرسيدس Mercedes GLC 200 coupe 2025 Full AMG,"EGP 5,650,000","New Cairo, Cairo",1 week ago,Benzine,-,2025,Sports / Coupe,,Automatic,White,,,,Mercedes-Benz,GLC 200,,,,,,
https://www.dubizzle.com.eg/en/ad/ford-fusion-2015-ID205215859.html,Ford Fusion 2015,"EGP 900,000","New Maadi, Maadi",8 hours ago,Benzine,173269,2015,Sedan,,Automatic,Gray,4/5,4,Cash,Ford,Fusion,231,Automatic air conditioning 2 zones,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D9%85%D9%88%D8%AF%D9%8A%D9%84-%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-eqe-350-2023-%D8%B5%D9%81%D8%B1-ID203048257.html,موديل مرسيدس EQE 350 2023 صفر,"EGP 3,450,000","Heliopolis, Cairo",2 weeks ago,Electric,-,2023,Sedan,,Automatic,Black,4/5,,Cash,Mercedes-Benz,EQE 350,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%A8%D8%B1%D9%88%D8%AA%D9%88%D9%86-%D8%B3%D8%A7%D8%AC%D8%A7-2025-%D9%83%D8%A7%D9%85%D9%84%D9%87-ID205174904.html,بروتون ساجا 2025 كامله,"EGP 670,000","New Cairo, Cairo",1 week ago,Benzine,-,2025,Sedan,,Automatic,Gold,4/5,,Cash or Installment,Proton,Saga,,Automatic air conditioning,Cloth,,,
https://www.dubizzle.com.eg/en/ad/mg-zs-2026-comfort-ID205126703.html,MG ZS 2026 Comfort,"EGP 1,050,000","Nasr City, Cairo",2 weeks ago,Benzine,-,2026,SUV,,Automatic,Silver,,,Cash or Installment,MG,ZS,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A-%D8%A7%D9%85-%D8%AF%D8%A8%D9%84%D9%8A%D9%88-320-2017-%D9%84%D8%A7%D9%83%D8%B4%D9%8A%D8%B1%D9%89-ID205002873.html,بي ام دبليو 320 2017 لاكشيرى,"EGP 1,350,000","Heliopolis, Cairo",15 hours ago,Benzine,167000,2017,Sedan,,Automatic,Blue- Navy Blue,4/5,,,BMW,320,,,,,,
https://www.dubizzle.com.eg/en/ad/volkswagen-id4-2024-%D9%81%D9%88%D9%84%D9%83%D8%B3-%D9%88%D8%A7%D8%AC%D9%86-%D8%A7%D9%8A-%D8%AF%D9%8A-ID203336250.html,Volkswagen ID4 2024 فولكس واجن اي دي,"EGP 2,050,000","Heliopolis, Cairo",1 week ago,Electric,-,2024,SUV,,Automatic,White,,,Cash or Installment,Volkswagen,ID4,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A5%D9%83%D8%B3%D9%8A%D9%84-1994-ID205226890.html,هيونداي إكسيل 1994,"EGP 90,000","Tor Sinai, South Sinai",1 day ago,Benzine,999999,1994,Hatchback,,Manual,Red,4/5,5,Cash,Hyundai,Excel,10,A/C manual,Other,,,
https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D8%B3%D9%8A-200-2022-ID205223313.html,مرسيدس بنز سي 200 2022,"EGP 2,850,000","West Somid, 6th of October",2 days ago,Benzine,48000,2022,Other,,Automatic,Silver,,,Cash,Mercedes-Benz,C200,204,,,,,
https://www.dubizzle.com.eg/en/ad/kia-sportage-2025-ID205205932.html,Kia Sportage 2025,"EGP 1,810,000","Nasr City, Cairo",3 days ago,Benzine,-,2025,SUV,,Automatic,Green,,,Cash or Installment,Kia,Sportage,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7-%D8%B3%D8%AA%D8%A7%D8%B1%D9%84%D9%8A%D8%AA-1990-ID205149483.html,تويوتا ستارليت 1990,"EGP 250,000","Minya City, Minya",1 week ago,Benzine,1,1990,Hatchback,,Automatic,Burgundy,,,Cash,Toyota,Starlet,,Automatic air conditioning,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D9%83%D9%8A%D8%A7-%D8%B3%D8%A8%D9%88%D8%B1%D8%AA%D8%A7%D8%AC-2024-ID205022477.html,كيا سبورتاج 2024,"EGP 1,980,000","5th Settlement, New Cairo",3 days ago,Benzine,3000,2024,Hatchback,,Automatic,Black,,,Cash,Kia,Sportage,,Automatic air conditioning,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D8%B1%D9%89-%D8%AA%D9%8A%D8%AC%D9%88-3-2024-ID205106328.html,شيرى تيجو 3 2024,"EGP 860,000","Nasr City, Cairo",10 hours ago,Benzine,-,2024,Hatchback,,Automatic,Black,4/5,,Cash or Installment,Chery,Tiggo 3,125,Automatic air conditioning,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D8%B1%D9%8A%D9%86%D9%88-9-1984-ID205217681.html,رينو 9 1984,"EGP 50,000","Imbaba, Giza",2 days ago,Benzine,20,1984,Estate,,Manual,Silver,,4,,Renault,9,11,,Part Leather,,,
https://www.dubizzle.com.eg/en/ad/peugeot-3008-2021-ID205164465.html,Peugeot 3008 2021,"EGP 1,500,000","Madinaty, Cairo",3 days ago,Benzine,160000,2021,SUV,,Automatic,White,4/5,5,Cash,Peugeot,3008,165,Automatic air conditioning 2 zones,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D9%84%D8%A7%D9%86%D9%88%D8%B3-2017-ID205218543.html,شيفروليه لانوس 2017,"EGP 355,000","Baron City, Katameya",2 days ago,Benzine,65000,2017,Sedan,,Manual,Blue- Navy Blue,,5,,Chevrolet,Lanos,,A/C manual,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D8%B3%D9%8A-230-1989-ID205156167.html,مرسيدس بنز سي 230 1989,"EGP 380,000","Fareskour, Damietta",1 week ago,Benzine,150,1989,Other,,Automatic,Burgundy,,4,Cash,Mercedes-Benz,C230,150,Automatic air conditioning,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/honda-city-2005-ID203586682.html,Honda City 2005,"EGP 330,000","New Cairo, Cairo",1 week ago,Benzine,500000,2005,Sedan,,Automatic,Gray,,,,Honda,City,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D8%B1%D9%89-%D8%AA%D9%8A%D8%AC%D9%887-%D9%87%D8%A7%D9%89-%D9%84%D8%A7%D9%8A%D9%86-2023-%D9%81%D8%A7%D8%A8%D8%B1%D9%8A%D9%83%D8%A9-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%83%D8%A7%D8%B4-%D8%A7%D9%88-%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-ID204117853.html,شيرى تيجو7. هاى لاين 2023 فابريكة بالكامل للبيع كاش او تقسيط,"EGP 910,000","Nasr City, Cairo",12 hours ago,Benzine,55000,2023,SUV,,Automatic,Blue- Navy Blue,4/5,,Cash or Installment,Chery,Tiggo,,Automatic air conditioning 2 zones,,,,
https://www.dubizzle.com.eg/en/ad/cupra-terramar-2025-ID204375089.html,cupra terramar 2025,"EGP 2,380,000","New Cairo, Cairo",1 week ago,Benzine,-,2025,SUV,,Automatic,Gray,,,Cash or Installment,Cupra,Formentor,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%83%D9%8A%D8%A7-%D8%B3%D9%8A%D9%81%D9%8A%D8%A7-1995-ID205136587.html,كيا سيفيا 1995,"EGP 130,000","Marg, Cairo",2 weeks ago,Benzine,4,1995,Sedan,,Manual,Blue- Navy Blue,4/5,4,,Kia,Sephia,,A/C manual,Part Leather,,,
https://www.dubizzle.com.eg/en/ad/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7-%D9%83%D9%88%D8%B1%D9%88%D9%84%D8%A7-2009-ID205185090.html,تويوتا كورولا 2009,"EGP 520,000","Smoha, Alexandria",6 days ago,Benzine,370,2009,Sedan,,Automatic,Silver,4/5,5,Cash,Toyota,Corolla,,Automatic air conditioning,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A%D8%AC%D9%88-206-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2001-IDh7011922.html,بيجو 206 موديل 2001,"EGP 200,000","Ard El Lewa, Giza",3 days ago,Benzine,220000,2001,,,Manual,Black,,,,Peugeot,206,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D8%B3%D9%8A-300-2020-ID205209784.html,مرسيدس بنز سي 300 2020,"EGP 2,900,000","Hadayek al-Ahram, Giza",3 days ago,Benzine,45000,2020,Convertible,,Automatic,Blue- Navy Blue,2/3,4,Cash,Mercedes-Benz,C300,,Automatic air conditioning 4 zones,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/mercedes-benz-cla-200-2025-ID205162732.html,Mercedes-Benz CLA 200 2025,"EGP 3,200,000","New Cairo, Cairo",1 week ago,Benzine,-,2025,Sedan,,Automatic,White,4/5,5,Cash or Installment,Mercedes-Benz,CLA 200,163,Automatic air conditioning 4 zones,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/mercedes-benz-glc-300-2024-ID203274712.html,Mercedes-Benz GLC 300 2024,"EGP 5,550,000","Heliopolis, Cairo",1 week ago,Benzine,-,2024,SUV,,Automatic,Silver,,,Cash or Installment,Mercedes-Benz,GLC 300,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B1%D9%8A%D9%86%D9%88-%D9%83%D9%84%D9%8A%D9%88-2003-ID204910236.html,رينو كليو 2003,"EGP 225,000","Sidi Beshr, Alexandria",3 days ago,Benzine,100000,2003,Sedan,,Manual,Gray,4/5,5,Cash,Renault,Clio,185,A/C manual,Cloth,,,
https://www.dubizzle.com.eg/en/ad/%D8%B3%D8%AA%D8%B1%D9%88%D9%8A%D9%86-ax-%D8%B3%D9%86%D9%87-1997-ID205206883.html,ستروين ax سنه 1997,"EGP 95,000","Hurghada, Red Sea",3 days ago,Benzine,280000,1997,Hatchback,,Manual,Other Color,4/5,,Cash,Citroen,AX,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%83%D9%8A%D8%A7-%D8%A7%D9%83%D8%B3%D9%8A%D8%AF-2022-%D9%81%D8%A6%D8%A9-top-line-ID205002577.html,كيا اكسيد 2022 فئة TOP LINE,"EGP 1,225,000","Nasr City, Cairo",4 days ago,Benzine,58000,2022,Hatchback,,Automatic,Black,4/5,,Cash or Installment,Kia,Xceed,,Automatic air conditioning,,,,
https://www.dubizzle.com.eg/en/ad/mercedes-benz-cla-200-amg-fully-loaded-2024-ID205188195.html,Mercedes-Benz CLA 200 AMG FULLY LOADED 2024,"EGP 3,200,000","Smoha, Alexandria",5 days ago,Benzine,-,2024,Sports / Coupe,,Automatic,Black,4/5,5,Cash or Installment,Mercedes-Benz,CLA 200,163,Automatic air conditioning 2 zones,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D9%83%D9%88%D8%AF%D9%8A%D8%A7%D9%83-2025-ID205148646.html,سكودا كودياك 2025,"EGP 3,150,000","Nasr City, Cairo",1 week ago,Benzine,-,2025,Estate,,Automatic,Black,,,,Skoda,Kodiaq,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%AA%D9%88%D8%B1%D9%8A%D8%B3-kgm-torres-2025-ID205123331.html,توريس kgm torres 2025,"EGP 1,700,000","Heliopolis, Cairo",2 days ago,Benzine,-,2025,SUV,,Automatic,Blue- Navy Blue,4/5,,Cash or Installment,Ssang Yong,Torres,163,Automatic air conditioning,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D8%A3%D9%88%D8%AF%D9%8A-%D9%83%D9%8A%D9%88-3-2023-ID204783401.html,أودي كيو 3 2023,"EGP 2,325,000","Heliopolis, Cairo",1 week ago,Benzine,40000,2023,SUV,,Automatic,Black,4/5,5,Cash,Audi,Q3,150,Automatic air conditioning 4 zones,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D8%AC%D9%8A%D8%AA%D9%88%D8%B1-%D8%A5%D9%83%D8%B3-70-2025-jetour-x70-ID205024687.html,جيتور إكس 70 2025 Jetour X70,"EGP 1,444,000","Nasr City, Cairo",5 days ago,Benzine,-,2025,SUV,,Automatic,Black,4/5,,Cash or Installment,Jetour,X70,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7-%D9%83%D9%88%D8%B1%D9%88%D9%84%D8%A7-1996-IDh7013600.html,تويوتا كورولا 1996,"EGP 290,000","Hadayek al-Ahram, Giza",12 hours ago,Benzine,400000,1996,,,Automatic,Red,,,,Toyota,Corolla,,,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%88%D8%B2%D9%88%D9%83%D9%8A-%D9%85%D8%A7%D8%B1%D9%88%D8%AA%D9%89-2008-ID205187941.html,سوزوكي ماروتى 2008,"EGP 150,000","Ismailia City, Ismailia",6 days ago,Benzine,54000,2008,Hatchback,,Manual,Gold,4/5,4,Cash,Suzuki,Maruti,37,Automatic air conditioning,Part Leather,,,
https://www.dubizzle.com.eg/en/ad/baic-x7-2025-ID205201212.html,Baic X7 2025,"EGP 1,700,000","New Cairo, Cairo",4 days ago,Benzine,-,2025,SUV,,Automatic,White,,,Cash or Installment,Baic,X7,,,,,,
https://www.dubizzle.com.eg/en/ad/mercedes-benz-c180-2020-ID205134461.html,Mercedes-Benz C180 2020,"EGP 1,950,000","New Cairo, Cairo",2 weeks ago,Benzine,123000,2020,Sedan,,Automatic,Blue- Navy Blue,4/5,,,Mercedes-Benz,C180,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%81%D9%8A%D8%A7%D8%AA-128-1977-ID205198723.html,فيات 128 1977,"EGP 45,000","Mansura, Dakahlia",4 days ago,Benzine,150000,1977,Sedan,,Manual,Silver,,4,Cash,Fiat,128,80,,Part Leather,,,
